File Exported by Q - (c) 2009 Affectiva Inc.,,,,
File Version: 1.01,,,,
Firmware Version: 1.81,,,,
UUID: AQL1113206T,,,,
Sampling Rate: 16,,,,
Start Time: 2020-02-27 13:31:10 Offset:-05,,,,
Z-axis,Y-axis,X-axis,Temperature Celsius,EDA(uS)
-0.5,-0.89,0,32.4,0.945
-0.51,-0.94,-0.02,32.4,0.931
-0.56,-0.79,-0.06,32.4,0.913
-0.59,-0.8,-0.1,32.4,0.905
-0.63,-0.7,-0.1,32.4,0.902
-0.6,-0.78,-0.12,32.4,0.905
-0.58,-0.84,-0.16,32.6,0.896
-0.57,-0.82,-0.15,32.4,0.876
-0.56,-0.78,-0.17,32.4,0.87
-0.55,-0.8,-0.19,32.4,0.862
-0.58,-0.77,-0.19,32.4,0.862
-0.56,-0.81,-0.2,32.4,0.862
-0.56,-0.79,-0.23,32.6,0.854
-0.56,-0.79,-0.23,32.4,0.854
-0.54,-0.79,-0.24,32.4,0.854
-0.57,-0.77,-0.21,32.4,0.854
-0.55,-0.79,-0.25,32.4,0.851
-0.57,-0.77,-0.22,32.4,0.845
-0.56,-0.78,-0.24,32.4,0.837
-0.56,-0.78,-0.25,32.4,0.837
-0.56,-0.77,-0.24,32.6,0.845
-0.56,-0.78,-0.24,32.4,0.845
-0.56,-0.77,-0.24,32.4,0.845
-0.56,-0.77,-0.22,32.4,0.851
-0.57,-0.76,-0.25,32.4,0.845
-0.56,-0.77,-0.25,32.4,0.845
-0.56,-0.78,-0.23,32.4,0.845
-0.55,-0.78,-0.25,32.4,0.845
-0.56,-0.77,-0.25,32.6,0.845
-0.56,-0.78,-0.24,32.6,0.845
-0.56,-0.77,-0.23,32.4,0.845
-0.56,-0.77,-0.23,32.4,0.845
-0.56,-0.77,-0.26,32.4,0.845
-0.56,-0.77,-0.24,32.4,0.845
-0.57,-0.77,-0.24,32.4,0.837
-0.57,-0.76,-0.24,32.4,0.837
-0.56,-0.77,-0.24,32.4,0.837
-0.57,-0.77,-0.24,32.4,0.837
-0.57,-0.77,-0.25,32.4,0.829
-0.57,-0.78,-0.23,32.4,0.829
-0.56,-0.77,-0.23,32.4,0.829
-0.57,-0.77,-0.24,32.4,0.829
-0.58,-0.77,-0.23,32.4,0.829
-0.57,-0.77,-0.25,32.4,0.829
-0.58,-0.77,-0.27,32.4,0.829
-0.59,-0.77,-0.24,32.4,0.826
-0.6,-0.8,-0.24,32.6,0.829
-0.57,-0.79,-0.26,32.4,0.829
-0.55,-0.74,-0.25,32.4,0.829
-0.53,-0.72,-0.25,32.4,0.829
-0.53,-0.74,-0.28,32.4,0.826
-0.5,-0.73,-0.26,32.4,0.826
-0.52,-0.78,-0.28,32.4,0.826
-0.55,-0.77,-0.3,32.6,0.826
-0.55,-0.76,-0.29,32.4,0.821
-0.56,-0.76,-0.26,32.4,0.826
-0.55,-0.74,-0.26,32.4,0.821
-0.53,-0.78,-0.31,32.4,0.826
-0.52,-0.76,-0.28,32.6,0.821
-0.55,-0.74,-0.26,32.4,0.821
-0.62,-0.66,-0.19,32.4,0.837
-0.72,-0.79,-0.28,32.4,0.89
-0.76,-0.87,-0.25,32.6,0.913
-0.69,-0.83,-0.33,32.4,0.931
-0.56,-0.93,-0.23,32.4,0.931
-0.44,-0.87,-0.15,32.4,0.931
-0.44,-0.81,0.11,32.4,0.931
-0.48,-0.54,-0.35,32.4,0.931
-0.49,-0.66,-0.23,32.4,0.922
-0.48,-0.41,-0.55,32.4,0.902
-0.33,-0.1,-0.93,32.4,0.87
-0.26,-0.26,-0.83,32.4,0.851
-0.22,-0.46,-0.85,32.6,0.837
-0.56,-0.18,-0.59,32.4,0.813
-0.44,-0.17,-0.66,32.4,0.797
-0.46,-0.26,-0.81,32.6,0.794
-0.44,-0.13,-0.74,32.4,0.794
-0.43,-0.16,-0.73,32.4,0.797
-0.43,-0.18,-0.74,32.4,0.802
-0.4,-0.14,-0.76,32.4,0.805
-0.38,-0.15,-0.76,32.4,0.805
-0.39,-0.19,-0.8,32.4,0.802
-0.36,-0.16,-0.81,32.4,0.797
-0.34,-0.12,-0.78,32.4,0.794
-0.36,-0.13,-0.78,32.4,0.778
-0.33,-0.12,-0.79,32.4,0.765
-0.32,-0.12,-0.81,32.4,0.757
-0.35,-0.12,-0.79,32.6,0.75
-0.33,-0.11,-0.79,32.4,0.754
-0.31,-0.1,-0.82,32.4,0.75
-0.32,-0.13,-0.78,32.4,0.752
-0.33,-0.13,-0.76,32.4,0.757
-0.33,-0.09,-0.79,32.4,0.757
-0.31,-0.13,-0.79,32.4,0.757
-0.31,-0.12,-0.79,32.4,0.757
-0.3,-0.11,-0.79,32.4,0.757
-0.31,-0.1,-0.8,32.4,0.757
-0.31,-0.09,-0.79,32.4,0.754
-0.29,-0.1,-0.79,32.4,0.757
-0.31,-0.1,-0.8,32.4,0.752
-0.3,-0.12,-0.8,32.4,0.75
-0.29,-0.12,-0.81,32.4,0.754
-0.29,-0.12,-0.8,32.4,0.75
-0.27,-0.11,-0.79,32.4,0.75
-0.26,-0.12,-0.8,32.4,0.75
-0.27,-0.12,-0.81,32.4,0.75
-0.27,-0.13,-0.82,32.4,0.75
-0.28,-0.12,-0.81,32.4,0.75
-0.28,-0.12,-0.8,32.4,0.75
-0.27,-0.11,-0.79,32.4,0.75
-0.27,-0.13,-0.78,32.4,0.75
-0.27,-0.13,-0.79,32.4,0.75
-0.28,-0.12,-0.81,32.4,0.75
-0.28,-0.12,-0.8,32.4,0.75
-0.28,-0.12,-0.81,32.4,0.75
-0.29,-0.1,-0.79,32.4,0.75
-0.27,-0.11,-0.8,32.4,0.75
-0.27,-0.12,-0.8,32.4,0.747
-0.28,-0.12,-0.8,32.4,0.75
-0.28,-0.1,-0.79,32.4,0.75
-0.28,-0.1,-0.8,32.4,0.75
-0.28,-0.12,-0.8,32.4,0.75
-0.28,-0.12,-0.8,32.4,0.75
-0.28,-0.13,-0.8,32.4,0.75
-0.28,-0.13,-0.81,32.4,0.75
-0.27,-0.13,-0.8,32.4,0.75
-0.27,-0.15,-0.79,32.4,0.75
-0.27,-0.13,-0.79,32.4,0.752
-0.27,-0.14,-0.79,32.4,0.757
-0.27,-0.13,-0.79,32.4,0.757
-0.27,-0.14,-0.8,32.4,0.757
-0.26,-0.15,-0.79,32.4,0.76
-0.26,-0.16,-0.79,32.4,0.757
-0.26,-0.16,-0.8,32.4,0.757
-0.27,-0.15,-0.79,32.4,0.757
-0.26,-0.16,-0.79,32.4,0.757
-0.27,-0.15,-0.79,32.4,0.76
-0.27,-0.16,-0.81,32.4,0.765
-0.27,-0.14,-0.79,32.4,0.765
-0.27,-0.13,-0.78,32.4,0.765
-0.27,-0.15,-0.79,32.4,0.765
-0.27,-0.14,-0.79,32.4,0.765
-0.27,-0.14,-0.78,32.4,0.765
-0.28,-0.13,-0.8,32.4,0.765
-0.27,-0.13,-0.81,32.4,0.765
-0.27,-0.14,-0.8,32.4,0.763
-0.26,-0.13,-0.8,32.4,0.765
-0.25,-0.13,-0.8,32.4,0.762
-0.25,-0.13,-0.81,32.4,0.762
-0.24,-0.13,-0.81,32.4,0.757
-0.24,-0.12,-0.8,32.4,0.757
-0.24,-0.12,-0.8,32.4,0.757
-0.24,-0.12,-0.8,32.4,0.757
-0.26,-0.12,-0.81,32.4,0.757
-0.25,-0.11,-0.82,32.4,0.757
-0.24,-0.12,-0.79,32.4,0.757
-0.24,-0.1,-0.81,32.4,0.757
-0.25,-0.12,-0.81,32.4,0.752
-0.23,-0.11,-0.81,32.4,0.754
-0.24,-0.11,-0.8,32.4,0.75
-0.23,-0.12,-0.8,32.4,0.75
-0.25,-0.11,-0.82,32.4,0.75
-0.24,-0.11,-0.8,32.4,0.75
-0.23,-0.11,-0.8,32.4,0.75
-0.24,-0.12,-0.81,32.4,0.747
-0.24,-0.1,-0.79,32.4,0.75
-0.23,-0.11,-0.8,32.4,0.747
-0.25,-0.11,-0.83,32.4,0.747
-0.25,-0.13,-0.8,32.4,0.742
-0.24,-0.11,-0.81,32.4,0.742
-0.24,-0.1,-0.8,32.4,0.742
-0.25,-0.1,-0.8,32.4,0.742
-0.24,-0.11,-0.82,32.4,0.742
-0.24,-0.11,-0.8,32.4,0.742
-0.24,-0.09,-0.8,32.4,0.742
-0.23,-0.1,-0.79,32.4,0.742
-0.23,-0.1,-0.81,32.4,0.737
-0.24,-0.11,-0.83,32.4,0.734
-0.24,-0.11,-0.81,32.4,0.734
-0.26,-0.12,-0.8,32.4,0.734
-0.24,-0.1,-0.81,32.4,0.734
-0.24,-0.1,-0.81,32.4,0.734
-0.23,-0.12,-0.81,32.4,0.734
-0.23,-0.1,-0.81,32.4,0.731
-0.23,-0.11,-0.81,32.4,0.731
-0.22,-0.11,-0.8,32.4,0.731
-0.22,-0.11,-0.82,32.4,0.727
-0.21,-0.11,-0.81,32.4,0.727
-0.22,-0.12,-0.82,32.4,0.727
-0.21,-0.12,-0.81,32.4,0.727
-0.22,-0.12,-0.82,32.4,0.727
-0.23,-0.12,-0.82,32.4,0.727
-0.23,-0.11,-0.81,32.4,0.724
-0.21,-0.11,-0.81,32.4,0.727
-0.21,-0.1,-0.81,32.4,0.722
-0.21,-0.11,-0.81,32.4,0.719
-0.22,-0.1,-0.81,32.4,0.724
-0.23,-0.11,-0.81,32.4,0.724
-0.22,-0.1,-0.8,32.4,0.719
-0.22,-0.1,-0.81,32.4,0.719
-0.21,-0.11,-0.82,32.4,0.719
-0.21,-0.11,-0.81,32.4,0.719
-0.22,-0.11,-0.81,32.4,0.719
-0.22,-0.11,-0.81,32.4,0.716
-0.22,-0.1,-0.81,32.4,0.716
-0.21,-0.1,-0.82,32.4,0.716
-0.22,-0.1,-0.8,32.4,0.716
-0.21,-0.1,-0.82,32.4,0.716
-0.22,-0.11,-0.79,32.4,0.716
-0.21,-0.11,-0.81,32.4,0.716
-0.23,-0.11,-0.81,32.4,0.711
-0.22,-0.1,-0.82,32.4,0.711
-0.22,-0.1,-0.8,32.4,0.711
-0.22,-0.1,-0.82,32.4,0.711
-0.22,-0.1,-0.81,32.4,0.711
-0.21,-0.11,-0.81,32.4,0.711
-0.21,-0.1,-0.82,32.4,0.711
-0.21,-0.1,-0.82,32.4,0.711
-0.21,-0.09,-0.81,32.4,0.709
-0.2,-0.1,-0.82,32.4,0.707
-0.21,-0.09,-0.82,32.4,0.704
-0.22,-0.1,-0.82,32.4,0.704
-0.21,-0.08,-0.8,32.4,0.704
-0.2,-0.09,-0.82,32.4,0.701
-0.21,-0.09,-0.81,32.4,0.701
-0.2,-0.1,-0.82,32.4,0.696
-0.21,-0.1,-0.82,32.4,0.696
-0.2,-0.1,-0.82,32.4,0.696
-0.19,-0.1,-0.81,32.4,0.696
-0.2,-0.1,-0.81,32.4,0.696
-0.21,-0.1,-0.81,32.4,0.694
-0.19,-0.1,-0.81,32.4,0.694
-0.21,-0.09,-0.82,32.4,0.694
-0.2,-0.1,-0.81,32.4,0.692
-0.21,-0.1,-0.81,32.4,0.694
-0.21,-0.1,-0.81,32.4,0.692
-0.21,-0.09,-0.81,32.4,0.689
-0.21,-0.1,-0.82,32.4,0.689
-0.2,-0.1,-0.81,32.4,0.689
-0.21,-0.1,-0.81,32.4,0.689
-0.21,-0.09,-0.82,32.4,0.689
-0.2,-0.09,-0.81,32.4,0.689
-0.21,-0.09,-0.82,32.4,0.689
-0.2,-0.1,-0.82,32.4,0.689
-0.2,-0.1,-0.82,32.4,0.689
-0.2,-0.1,-0.81,32.4,0.689
-0.21,-0.09,-0.8,32.4,0.689
-0.21,-0.1,-0.81,32.4,0.684
-0.21,-0.1,-0.81,32.4,0.684
-0.21,-0.1,-0.81,32.4,0.684
-0.21,-0.1,-0.82,32.4,0.682
-0.21,-0.1,-0.81,32.4,0.682
-0.21,-0.1,-0.8,32.4,0.682
-0.2,-0.1,-0.82,32.4,0.682
-0.21,-0.1,-0.81,32.4,0.682
-0.21,-0.1,-0.82,32.6,0.682
-0.21,-0.09,-0.81,32.4,0.682
-0.21,-0.09,-0.81,32.4,0.682
-0.21,-0.1,-0.82,32.4,0.679
-0.21,-0.09,-0.81,32.4,0.682
-0.2,-0.09,-0.82,32.4,0.677
-0.21,-0.09,-0.8,32.4,0.682
-0.21,-0.09,-0.8,32.4,0.679
-0.21,-0.1,-0.81,32.4,0.674
-0.2,-0.09,-0.83,32.4,0.674
-0.21,-0.1,-0.81,32.4,0.674
-0.21,-0.08,-0.8,32.4,0.674
-0.2,-0.08,-0.82,32.4,0.674
-0.2,-0.1,-0.81,32.4,0.674
-0.21,-0.1,-0.81,32.4,0.674
-0.2,-0.1,-0.81,32.4,0.674
-0.2,-0.09,-0.81,32.4,0.674
-0.2,-0.09,-0.81,32.4,0.674
-0.2,-0.09,-0.82,32.4,0.672
-0.21,-0.09,-0.81,32.4,0.672
-0.21,-0.1,-0.81,32.4,0.672
-0.21,-0.09,-0.81,32.4,0.672
-0.21,-0.09,-0.82,32.4,0.667
-0.21,-0.1,-0.83,32.4,0.672
-0.21,-0.1,-0.81,32.4,0.667
-0.21,-0.09,-0.81,32.4,0.672
-0.21,-0.1,-0.8,32.4,0.667
-0.21,-0.09,-0.79,32.4,0.667
-0.21,-0.1,-0.8,32.4,0.667
-0.21,-0.09,-0.82,32.4,0.667
-0.21,-0.09,-0.81,32.4,0.667
-0.21,-0.08,-0.81,32.4,0.667
-0.2,-0.1,-0.82,32.4,0.667
-0.2,-0.09,-0.82,32.4,0.667
-0.2,-0.09,-0.82,32.4,0.667
-0.2,-0.08,-0.82,32.4,0.667
-0.21,-0.07,-0.81,32.4,0.667
-0.21,-0.08,-0.82,32.4,0.667
-0.2,-0.09,-0.82,32.4,0.665
-0.2,-0.09,-0.82,32.4,0.667
-0.2,-0.08,-0.81,32.4,0.667
-0.2,-0.08,-0.81,32.4,0.667
-0.2,-0.09,-0.81,32.4,0.667
-0.19,-0.08,-0.81,32.4,0.667
-0.2,-0.09,-0.81,32.4,0.667
-0.2,-0.1,-0.81,32.4,0.667
-0.2,-0.09,-0.83,32.4,0.667
-0.19,-0.09,-0.81,32.4,0.663
-0.2,-0.09,-0.8,32.4,0.664
-0.21,-0.08,-0.81,32.4,0.663
-0.21,-0.09,-0.81,32.4,0.66
-0.2,-0.09,-0.81,32.4,0.66
-0.2,-0.09,-0.81,32.4,0.66
-0.2,-0.1,-0.82,32.4,0.66
-0.21,-0.09,-0.81,32.4,0.66
-0.2,-0.09,-0.81,32.4,0.66
-0.21,-0.08,-0.81,32.4,0.66
-0.21,-0.1,-0.81,32.4,0.66
-0.2,-0.09,-0.82,32.4,0.66
-0.21,-0.08,-0.81,32.4,0.66
-0.2,-0.09,-0.8,32.4,0.66
-0.2,-0.08,-0.82,32.4,0.66
-0.21,-0.09,-0.81,32.4,0.657
-0.21,-0.1,-0.81,32.4,0.66
-0.21,-0.1,-0.81,32.4,0.66
-0.21,-0.1,-0.82,32.4,0.655
-0.21,-0.09,-0.81,32.4,0.655
-0.21,-0.09,-0.81,32.4,0.657
-0.21,-0.09,-0.82,32.4,0.653
-0.21,-0.09,-0.8,32.4,0.657
-0.2,-0.1,-0.8,32.4,0.653
-0.2,-0.09,-0.81,32.4,0.653
-0.21,-0.09,-0.81,32.4,0.653
-0.2,-0.08,-0.82,32.4,0.653
-0.2,-0.1,-0.81,32.4,0.653
-0.21,-0.07,-0.8,32.4,0.653
-0.2,-0.08,-0.81,32.4,0.653
-0.21,-0.08,-0.83,32.4,0.65
-0.2,-0.09,-0.83,32.4,0.65
-0.21,-0.09,-0.82,32.4,0.65
-0.19,-0.1,-0.82,32.4,0.65
-0.21,-0.07,-0.81,32.4,0.65
-0.2,-0.1,-0.81,32.4,0.65
-0.18,-0.12,-0.81,32.4,0.65
-0.19,-0.11,-0.82,32.4,0.645
-0.17,-0.1,-0.82,32.4,0.645
-0.17,-0.1,-0.81,32.4,0.643
-0.17,-0.1,-0.82,32.4,0.643
-0.16,-0.1,-0.83,32.4,0.645
-0.17,-0.1,-0.82,32.4,0.641
-0.17,-0.1,-0.82,32.4,0.643
-0.17,-0.1,-0.81,32.4,0.643
-0.17,-0.1,-0.8,32.4,0.643
-0.17,-0.08,-0.83,32.4,0.643
-0.18,-0.08,-0.82,32.4,0.643
-0.17,-0.09,-0.82,32.4,0.643
-0.19,-0.08,-0.82,32.4,0.638
-0.18,-0.09,-0.83,32.4,0.643
-0.19,-0.09,-0.81,32.4,0.643
-0.19,-0.09,-0.82,32.4,0.638
-0.2,-0.09,-0.8,32.4,0.638
-0.21,-0.09,-0.82,32.4,0.638
-0.22,-0.09,-0.81,32.4,0.638
-0.21,-0.1,-0.81,32.4,0.638
-0.19,-0.1,-0.82,32.4,0.637
-0.19,-0.11,-0.81,32.4,0.638
-0.19,-0.11,-0.82,32.4,0.638
-0.19,-0.1,-0.8,32.4,0.638
-0.2,-0.1,-0.8,32.4,0.636
-0.18,-0.1,-0.81,32.4,0.634
-0.19,-0.1,-0.82,32.4,0.631
-0.19,-0.09,-0.8,32.4,0.631
-0.2,-0.1,-0.81,32.4,0.631
-0.2,-0.1,-0.82,32.4,0.631
-0.2,-0.1,-0.81,32.4,0.631
-0.19,-0.09,-0.8,32.4,0.631
-0.2,-0.09,-0.8,32.4,0.631
-0.19,-0.1,-0.82,32.4,0.631
-0.21,-0.09,-0.82,32.4,0.629
-0.19,-0.1,-0.82,32.4,0.629
-0.21,-0.09,-0.83,32.4,0.624
-0.2,-0.1,-0.82,32.4,0.629
-0.21,-0.1,-0.82,32.4,0.624
-0.19,-0.1,-0.81,32.4,0.624
-0.2,-0.09,-0.8,32.4,0.624
-0.2,-0.1,-0.8,32.4,0.624
-0.2,-0.1,-0.81,32.4,0.624
-0.2,-0.09,-0.81,32.4,0.621
-0.2,-0.09,-0.81,32.4,0.622
-0.21,-0.1,-0.82,32.4,0.621
-0.19,-0.1,-0.82,32.4,0.621
-0.19,-0.11,-0.81,32.4,0.621
-0.2,-0.08,-0.81,32.4,0.621
-0.21,-0.08,-0.82,32.4,0.621
-0.2,-0.1,-0.83,32.4,0.621
-0.19,-0.11,-0.83,32.4,0.62
-0.19,-0.1,-0.82,32.4,0.621
-0.2,-0.1,-0.8,32.4,0.621
-0.19,-0.1,-0.83,32.4,0.621
-0.2,-0.12,-0.81,32.4,0.621
-0.2,-0.11,-0.82,32.4,0.617
-0.19,-0.12,-0.8,32.4,0.621
-0.19,-0.12,-0.8,32.4,0.617
-0.19,-0.12,-0.8,32.4,0.617
-0.2,-0.12,-0.82,32.4,0.617
-0.19,-0.13,-0.81,32.4,0.617
-0.2,-0.11,-0.81,32.4,0.617
-0.19,-0.11,-0.81,32.4,0.617
-0.2,-0.12,-0.82,32.4,0.617
-0.2,-0.12,-0.82,32.4,0.617
-0.2,-0.12,-0.82,32.4,0.617
-0.19,-0.12,-0.82,32.4,0.617
-0.2,-0.11,-0.81,32.4,0.617
-0.19,-0.12,-0.81,32.4,0.617
-0.19,-0.11,-0.82,32.4,0.62
-0.2,-0.12,-0.81,32.4,0.621
-0.19,-0.11,-0.8,32.4,0.621
-0.19,-0.11,-0.82,32.4,0.617
-0.19,-0.12,-0.83,32.4,0.617
-0.19,-0.1,-0.8,32.4,0.621
-0.2,-0.12,-0.78,32.4,0.621
-0.2,-0.13,-0.82,32.4,0.617
-0.2,-0.12,-0.82,32.4,0.617
-0.2,-0.11,-0.8,32.4,0.617
-0.21,-0.1,-0.81,32.4,0.617
-0.21,-0.1,-0.81,32.4,0.617
-0.2,-0.11,-0.82,32.4,0.617
-0.2,-0.11,-0.82,32.4,0.617
-0.21,-0.1,-0.82,32.4,0.617
-0.2,-0.12,-0.81,32.4,0.617
-0.2,-0.13,-0.8,32.4,0.617
-0.19,-0.11,-0.8,32.4,0.617
-0.2,-0.12,-0.82,32.4,0.617
-0.19,-0.11,-0.82,32.4,0.617
-0.2,-0.1,-0.82,32.4,0.617
-0.2,-0.11,-0.81,32.4,0.617
-0.2,-0.11,-0.8,32.4,0.617
-0.2,-0.11,-0.82,32.4,0.617
-0.2,-0.11,-0.82,32.4,0.617
-0.2,-0.1,-0.8,32.4,0.616
-0.19,-0.12,-0.81,32.4,0.61
-0.19,-0.12,-0.81,32.4,0.617
-0.2,-0.11,-0.8,32.4,0.613
-0.19,-0.11,-0.81,32.4,0.613
-0.21,-0.11,-0.81,32.4,0.61
-0.21,-0.1,-0.82,32.4,0.61
-0.21,-0.11,-0.82,32.4,0.61
-0.2,-0.1,-0.83,32.4,0.61
-0.22,-0.1,-0.82,32.4,0.61
-0.23,-0.11,-0.84,32.4,0.61
-0.24,-0.09,-0.82,32.4,0.61
-0.25,-0.09,-0.78,32.4,0.609
-0.25,-0.09,-0.8,32.4,0.61
-0.26,-0.09,-0.82,32.4,0.61
-0.27,-0.11,-0.81,32.4,0.608
-0.24,-0.13,-0.81,32.4,0.603
-0.24,-0.13,-0.81,32.9,0.608
-0.24,-0.17,-0.79,32.9,0.603
-0.22,-0.16,-0.81,32.6,0.606
-0.21,-0.14,-0.83,32.9,0.603
-0.22,-0.13,-0.78,32.9,0.603
-0.21,-0.13,-0.75,32.9,0.602
-0.22,-0.12,-0.82,32.9,0.602
-0.19,-0.16,-0.78,32.9,0.599
-0.2,-0.11,-0.77,32.6,0.605
-0.22,-0.1,-0.83,32.4,0.603
-0.2,-0.09,-0.82,32.4,0.599
-0.18,-0.1,-0.83,32.4,0.603
-0.21,-0.11,-0.85,32.4,0.601
-0.25,-0.1,-0.86,32.4,0.603
-0.24,-0.09,-0.76,32.4,0.603
-0.19,-0.07,-0.8,32.4,0.603
-0.16,-0.11,-0.82,32.4,0.603
-0.14,-0.16,-0.83,32.4,0.603
-0.15,-0.15,-0.81,32.4,0.603
-0.17,-0.12,-0.79,32.4,0.603
-0.18,-0.07,-0.85,32.4,0.608
-0.18,-0.09,-0.82,32.4,0.606
-0.17,-0.07,-0.81,32.4,0.603
-0.2,-0.08,-0.84,32.4,0.606
-0.2,-0.07,-0.86,32.4,0.606
-0.15,-0.06,-0.82,32.4,0.61
-0.17,-0.05,-0.8,32.4,0.613
-0.18,-0.05,-0.84,32.4,0.613
-0.19,-0.04,-0.85,32.4,0.617
-0.23,-0.06,-0.81,32.4,0.617
-0.24,-0.02,-0.79,32.4,0.617
-0.22,-0.02,-0.82,32.4,0.621
-0.25,-0.03,-0.8,32.4,0.621
-0.24,-0.02,-0.8,32.4,0.621
-0.24,-0.03,-0.79,32.4,0.621
-0.24,-0.05,-0.81,32.4,0.624
-0.24,-0.06,-0.84,32.4,0.624
-0.25,-0.06,-0.82,32.4,0.624
-0.25,-0.04,-0.8,32.4,0.621
-0.26,-0.05,-0.82,32.4,0.621
-0.25,-0.09,-0.8,32.4,0.617
-0.22,-0.07,-0.84,32.4,0.61
-0.23,-0.07,-0.81,32.4,0.603
-0.21,-0.1,-0.83,32.4,0.603
-0.21,-0.11,-0.83,32.4,0.596
-0.23,-0.11,-0.81,32.4,0.601
-0.21,-0.13,-0.78,32.4,0.599
-0.23,-0.13,-0.79,32.4,0.601
-0.22,-0.09,-0.8,32.4,0.601
-0.23,-0.1,-0.79,32.4,0.601
-0.24,-0.11,-0.8,32.4,0.603
-0.25,-0.09,-0.8,32.4,0.601
-0.23,-0.09,-0.81,32.4,0.596
-0.23,-0.08,-0.81,32.4,0.596
-0.22,-0.09,-0.85,32.4,0.592
-0.22,-0.11,-0.85,32.4,0.589
-0.22,-0.1,-0.81,32.4,0.589
-0.23,-0.08,-0.81,32.4,0.589
-0.22,-0.07,-0.8,32.4,0.585
-0.21,-0.07,-0.78,32.4,0.589
-0.23,-0.09,-0.79,32.4,0.587
-0.22,-0.09,-0.84,32.4,0.585
-0.22,-0.1,-0.87,32.4,0.583
-0.27,-0.11,-0.83,32.4,0.583
-0.26,-0.1,-0.84,32.4,0.583
-0.23,-0.1,-0.83,32.4,0.583
-0.19,-0.05,-0.84,32.4,0.583
-0.23,-0.08,-0.71,32.4,0.583
-0.26,-0.06,-0.78,32.4,0.583
-0.24,-0.1,-0.83,32.4,0.583
-0.19,-0.1,-0.82,32.4,0.583
-0.18,-0.08,-0.82,32.4,0.58
-0.22,-0.04,-0.84,32.4,0.576
-0.22,-0.07,-0.83,32.4,0.576
-0.13,-0.04,-0.8,32.4,0.573
-0.1,0,-0.83,32.4,0.573
-0.18,-0.07,-0.74,32.4,0.573
-0.22,-0.02,-0.81,32.4,0.573
-0.22,-0.08,-0.77,32.4,0.573
-0.18,-0.03,-0.83,32.4,0.569
